root_rustsec_id,root_cve_id,root_target_crate,hop,upstream_crate,upstream_fix_version,upstream_fix_time,downstream_crate,downstream_version,downstream_time,lag_days,dep_req,repo_url,pr_url,pr_merged_at,align_method,align_sha,status
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-plus1-cli,2.0.0+20190616,2021-04-02 13:33:48.468126 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/plus1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-content2_sandbox,2.0.0+20181009,2021-04-01 16:01:06.056930 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/content2_sandbox,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-clouduseraccountsvm_beta,2.0.0+20160316,2021-04-02 00:07:33.052144 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/clouduseraccountsvm_beta,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-groupsmigration1-cli,2.0.0+20210318,2021-04-02 13:23:30.127955 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/groupsmigration1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-translate2-cli,2.0.0+20170525,2021-04-03 01:35:28.250828 UTC,1522,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/translate2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-doubleclicksearch2,2.0.0+20210323,2021-04-02 00:10:10.495150 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/doubleclicksearch2,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-siteverification1,2.0.0+20191119,2021-04-02 12:44:14.209374 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/siteverification1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-cloudbilling1,2.0.0+20210322,2021-04-01 15:57:36.638115 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudbilling1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-cloudtrace1,2.0.0+20210319,2021-04-01 15:59:29.167131 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudtrace1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-content2_sandbox-cli,2.0.0+20181009,2021-04-02 13:07:13.767678 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/content2_sandbox-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-adsense1d4-cli,2.0.0+20201002,2021-04-02 12:49:31.087844 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/adsense1d4-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-adsensehost4d1-cli,2.0.0+20200930,2021-04-02 12:49:43.121834 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/adsensehost4d1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,webdriver,0.21.0,2017-02-24 16:38:15.466460 UTC,geckodriver,0.31.0,2022-04-11 09:47:02.946193 UTC,1871,^0.45.0,https://hg.mozilla.org/mozilla-central/file/tip/testing/geckodriver,,,,,skipped_no_repo
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,r2d2_postgres,0.12.0,2017-02-22 03:44:32.371788 UTC,rustorm,0.10.0,2018-03-06 17:35:25.304724 UTC,377,^0.14.0,https://github.com/ivanceras/rustorm,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,rouille,2.2.0,2018-09-01 12:27:09.003094 UTC,wasm-bindgen-cli,0.2.30,2019-01-07 15:48:13.515233 UTC,128,^3.0.0,https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/cli,https://github.com/wasm-bindgen/wasm-bindgen/pull/745,2018-09-06T17:01:49Z,search_window,fbf000a5080bdeae55ab0cbad02357d57d592693,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,rouille,2.2.0,2018-09-01 12:27:09.003094 UTC,oxide-auth,0.4.0,2019-01-20 02:28:28.456053 UTC,140,^3.0,https://github.com/HeroicKatora/oxide-auth.git,,,tag_exact_no_pr,9d5f7fa0f8012dc6ef35bde0a0e7dcb952b27d10,commit_found_no_pr
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,rouille,2.2.0,2018-09-01 12:27:09.003094 UTC,urdf-viz,0.23.0,2021-02-01 06:35:27.175848 UTC,883,^3.0,https://github.com/openrr/urdf-viz,https://github.com/openrr/urdf-viz/pull/42,2021-02-01T06:24:09Z,tag_exact_pr,322cf923f7171392ebbeebd51787d4b10e2774be,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,yubihsm,0.26.0,2019-06-22 05:53:10.492486 UTC,tmkms,0.6.0-alpha3,2019-06-25 00:22:49.976737 UTC,2,^0.26,https://github.com/iqlusioninc/tmkms/,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,multipart,0.15.0,2018-07-08 20:21:25.774400 UTC,anterofit,0.2.0,2018-07-09 00:25:29.206096 UTC,0,^0.15,https://github.com/abonander/anterofit,https://github.com/abonander/anterofit/pull/16,2018-07-09T00:24:20Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,multipart,0.15.0,2018-07-08 20:21:25.774400 UTC,simple-http-server,0.4.7,2019-07-15 08:02:47.173807 UTC,371,^0.16.1,https://github.com/TheWaWaR/simple-http-server,https://github.com/TheWaWaR/simple-http-server/pull/22,2018-12-17T10:19:31Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,multipart,0.15.0,2018-07-08 20:21:25.774400 UTC,rouille,3.0.0,2018-12-07 18:35:05.912674 UTC,151,^0.15,https://github.com/tomaka/rouille,https://github.com/tomaka/rouille/pull/189,2018-09-01T12:22:55Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,multipart,0.15.0,2018-07-08 20:21:25.774400 UTC,telegram-bot,0.7.0,2020-03-21 17:56:41.957963 UTC,621,^0.16,https://github.com/telegram-rs/telegram-bot,https://github.com/telegram-rs/telegram-bot/pull/112,2019-05-02T06:20:07Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,mould,0.0.20,2017-04-13 06:51:30.228405 UTC,mould-auth,0.0.11,2017-04-13 06:54:17.623636 UTC,0,^0.0.20,https://github.com/DenisKolodin/mould-auth,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,maidsafe_utilities,0.11.2,2017-04-06 10:35:21.613881 UTC,safe_core,0.23.0,2017-04-06 16:02:29.229010 UTC,0,~0.11.2,https://github.com/maidsafe/safe_client_libs,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,maidsafe_utilities,0.11.2,2017-04-06 10:35:21.613881 UTC,crust,0.25.0,2017-05-18 16:27:03.036603 UTC,42,~0.12.0,https://github.com/maidsafe/crust,https://github.com/maidsafe-archive/crust/pull/841,2017-05-18T16:25:09Z,tag_exact_pr,9af92eaefa873761230c7d98b4c4adc74bd52d96,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,maidsafe_utilities,0.11.2,2017-04-06 10:35:21.613881 UTC,routing,0.28.5,2017-04-06 12:43:27.360978 UTC,0,~0.11.2,https://github.com/maidsafe/routing,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,maidsafe_utilities,0.11.2,2017-04-06 10:35:21.613881 UTC,safe_vault,0.14.0,2017-04-06 13:47:34.328622 UTC,0,~0.11.2,https://github.com/maidsafe/safe_vault,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,maidsafe_utilities,0.11.2,2017-04-06 10:35:21.613881 UTC,secure_serialisation,0.4.0,2017-07-31 14:18:24.430080 UTC,116,~0.14.0,https://github.com/maidsafe/secure_serialisation,https://github.com/maidsafe-archive/secure_serialisation/pull/21,2017-07-31T14:16:23Z,tag_exact_pr,4f0278f354856ff84007da15c1dc10252a16ce1e,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-deploymentmanager2_beta2,2.0.0+20160201,2021-04-02 00:08:42.757415 UTC,google-deploymentmanager2_beta2-cli,2.0.3+20160201,2021-04-14 04:18:03.920382 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/deploymentmanager2_beta2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-appsactivity1,2.0.0+20200628,2021-04-01 15:55:23.627330 UTC,google-appsactivity1-cli,2.0.4+20200628,2021-04-14 09:34:44.550084 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/appsactivity1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-games1,2.0.0+20210325,2021-04-02 00:11:13.667344 UTC,google-games1-cli,2.0.3+20210325,2021-04-14 04:47:10.106989 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/games1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-customsearch1,2.0.0+20210330,2021-04-02 00:08:04.475926 UTC,google-customsearch1-cli,2.0.3+20210330,2021-04-14 04:09:45.485073 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/customsearch1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-gamesconfiguration1_configuration,2.0.0+20210325,2021-04-02 00:11:16.696487 UTC,google-gamesconfiguration1_configuration-cli,2.0.3+20210325,2021-04-14 04:47:25.255674 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/gamesconfiguration1_configuration-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-appengine1_beta5,2.0.0+20181005,2021-04-01 15:55:20.878676 UTC,google-appengine1_beta5-cli,2.0.4+20181005,2021-04-14 09:34:34.379872 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/appengine1_beta5-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-prediction1d6,2.0.0+20160511,2021-04-01 16:11:30.947838 UTC,google-prediction1d6-cli,2.0.3+20160511,2021-04-14 05:32:43.910146 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/prediction1d6-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-resourceviews1_beta2,2.0.0+20160512,2021-04-02 12:42:50.495162 UTC,google-resourceviews1_beta2-cli,2.0.3+20160512,2021-04-14 05:44:01.257518 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/resourceviews1_beta2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-tasks1,2.0.0+20210329,2021-04-02 12:45:22.984419 UTC,google-tasks1-cli,2.0.4+20210329,2021-04-15 03:02:26.473923 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/tasks1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adexchangeseller2,2.0.0+20171101,2021-04-01 15:53:17.864544 UTC,google-adexchangeseller2-cli,2.0.3+20171101,2021-04-14 03:55:33.921319 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/adexchangeseller2-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-consumersurveys2,2.0.0+20170407,2021-04-02 00:07:41.611814 UTC,google-consumersurveys2-cli,2.0.3+20170407,2021-04-14 04:04:54.827143 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/consumersurveys2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adexchangebuyer1d3,2.0.0+20210330,2021-04-01 15:52:59.565185 UTC,google-adexchangebuyer1d3-cli,2.0.3+20210330,2021-04-14 03:54:44.729560 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/adexchangebuyer1d3-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-iam1,2.0.0+20210325,2021-04-02 00:19:14.147762 UTC,google-iam1-cli,2.0.3+20210325,2021-04-14 04:56:21.148376 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/iam1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudlatencytest2,2.0.0+20160309,2021-04-02 00:07:02.162052 UTC,google-cloudlatencytest2-cli,2.0.4+20160309,2021-04-14 09:42:07.098778 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudlatencytest2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-fitness1,2.0.0+20210323,2021-04-02 00:11:04.297892 UTC,google-fitness1-cli,2.0.3+20210323,2021-04-14 04:46:36.971967 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/fitness1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-licensing1,2.0.0+20210329,2021-04-02 00:19:35.882358 UTC,google-licensing1-cli,2.0.3+20210329,2021-04-14 05:03:21.141189 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/licensing1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adexchangebuyer1d4,2.0.0+20210330,2021-04-01 15:53:07.182588 UTC,google-adexchangebuyer1d4-cli,2.0.4+20210330,2021-04-15 01:44:33.316453 UTC,13,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/adexchangebuyer1d4-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-content2,2.0.0+20210325,2021-04-01 16:00:58.850138 UTC,google-content2-cli,2.0.3+20210325,2021-04-14 04:08:30.404090 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/content2-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-webfonts1,2.0.0+20210326,2021-04-02 12:46:23.087590 UTC,google-webfonts1-cli,2.0.4+20210326,2021-04-15 03:03:39.527702 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/webfonts1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-discovery1,2.0.0+20200806,2021-04-01 16:04:12.213920 UTC,google-discovery1-cli,2.0.3+20200806,2021-04-14 04:33:26.333232 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/discovery1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-safebrowsing4,2.0.0+20210330,2021-04-02 12:43:12.476726 UTC,google-safebrowsing4-cli,2.0.3+20210330,2021-04-14 05:44:44.860229 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/safebrowsing4-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-storage1,2.0.0+20210330,2021-04-02 12:44:50.998141 UTC,google-storage1-cli,2.0.4+20210330,2021-04-14 09:59:46.952170 UTC,11,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/storage1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-storagetransfer1,2.0.0+20210316,2021-04-02 12:44:54.921518 UTC,google-storagetransfer1-cli,2.0.4+20210316,2021-04-15 02:39:15.640242 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/storagetransfer1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-calendar3,2.0.0+20210327,2021-04-01 15:56:53.005744 UTC,google-calendar3-cli,2.0.4+20210327,2021-04-14 09:38:30.489407 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/calendar3-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-manufacturers1,2.0.0+20210325,2021-04-02 00:30:48.086573 UTC,google-manufacturers1-cli,2.0.3+20210325,2021-04-14 05:09:33.932942 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/manufacturers1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-drive3,2.0.0+20210322,2021-04-02 00:10:16.918676 UTC,google-drive3-cli,2.0.3+20210322,2021-04-14 04:38:43.133885 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/drive3-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-appengine1,2.0.0+20210324,2021-04-01 15:55:09.494816 UTC,google-appengine1-cli,2.0.3+20210324,2021-04-14 03:59:54.779946 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/appengine1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-partners2,2.0.0+20180925,2021-04-02 00:31:40.523335 UTC,google-partners2-cli,2.0.3+20180925,2021-04-14 05:25:35.756196 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/partners2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-qpxexpress1,2.0.0+20160708,2021-04-02 12:42:13.530723 UTC,google-qpxexpress1-cli,2.0.3+20160708,2021-04-14 05:40:43.721017 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/qpxexpress1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-playmoviespartner1,2.0.0+20170919,2021-04-02 12:41:23.178512 UTC,google-playmoviespartner1-cli,2.0.3+20170919,2021-04-14 05:28:50.462738 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/playmoviespartner1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-deploymentmanager2,2.0.0+20210320,2021-04-01 16:02:06.461541 UTC,google-deploymentmanager2-cli,2.0.3+20210320,2021-04-14 04:17:52.454563 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/deploymentmanager2-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-firebasedynamiclinks1,2.0.0+20210329,2021-04-02 00:10:45.296415 UTC,google-firebasedynamiclinks1-cli,2.0.3+20210329,2021-04-14 04:42:53.329683 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/firebasedynamiclinks1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-reseller1_sandbox,2.0.0+20160329,2021-04-02 12:42:47.055490 UTC,google-reseller1_sandbox-cli,2.0.3+20160329,2021-04-14 05:43:48.335722 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/reseller1_sandbox-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-clouddebugger2,2.0.0+20210326,2021-04-01 15:57:53.664092 UTC,google-clouddebugger2-cli,2.0.4+20210326,2021-04-15 01:14:47.920700 UTC,13,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/clouddebugger2-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-pubsub1_beta2,2.0.0+20210322,2021-04-02 12:42:04.432376 UTC,google-pubsub1_beta2-cli,2.0.4+20210322,2021-04-15 02:31:45.316661 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/pubsub1_beta2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-tagmanager1,2.0.0+20210330,2021-04-02 12:45:08.375645 UTC,google-tagmanager1-cli,2.0.4+20210330,2021-04-15 02:39:55.846083 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/tagmanager1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-proximitybeacon1_beta1,2.0.0+20200127,2021-04-02 12:41:52.010183 UTC,google-proximitybeacon1_beta1-cli,2.0.3+20200127,2021-04-14 05:35:35.859417 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/proximitybeacon1_beta1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-logging2,2.0.0+20210325,2021-04-02 00:19:46.244116 UTC,google-logging2-cli,2.0.3+20210325,2021-04-14 05:04:10.640389 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/logging2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adsensehost4d1,2.0.0+20200930,2021-04-01 15:53:43.340016 UTC,google-adsensehost4d1-cli,2.0.3+20200930,2021-04-14 03:56:17.671861 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/adsensehost4d1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-youtube3,2.0.0+20210330,2021-04-02 13:46:27.038493 UTC,google-youtube3-cli,2.0.4+20210330,2021-04-15 03:04:38.670068 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/youtube3-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-replicapool1_beta2,2.0.0+20160512,2021-04-02 12:42:37.324801 UTC,google-replicapool1_beta2-cli,2.0.4+20160512,2021-04-14 09:57:49.878959 UTC,11,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/replicapool1_beta2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-pubsub1,2.0.0+20210322,2021-04-02 12:41:55.815928 UTC,google-pubsub1-cli,2.0.3+20210322,2021-04-14 05:35:51.273566 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/pubsub1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-plusdomains1,2.0.0+20190616,2021-04-02 12:41:33.533045 UTC,google-plusdomains1-cli,2.0.3+20190616,2021-04-14 05:30:06.450579 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/plusdomains1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-appengine1_beta4,2.0.0+20181005,2021-04-01 15:55:15.460697 UTC,google-appengine1_beta4-cli,2.0.3+20181005,2021-04-14 04:00:10.404460 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/appengine1_beta4-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-androidenterprise1,2.0.0+20210324,2021-04-01 15:54:25.439952 UTC,google-androidenterprise1-cli,2.0.4+20210324,2021-04-14 09:32:20.258970 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/androidenterprise1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-manager1_beta2,2.0.0+20140915,2021-04-02 00:30:39.344386 UTC,google-manager1_beta2-cli,2.0.3+20140915,2021-04-14 05:09:22.503268 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/manager1_beta2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-plus1,2.0.0+20190616,2021-04-02 12:41:29.006703 UTC,google-plus1-cli,2.0.3+20190616,2021-04-14 05:29:02.877751 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/plus1-cli,,,,,not_found
